time_unix_epoch,time_unix_epoch,user_accel_x,user_accel_y,user_accel_z,accel_x,accel_y,accel_z,accel_longitudinal,accel_lateral,accel_vertical,usage_probability
1467938906.61,1467938906.61,-0.323937314819,0.0307692283137,-0.0509271083816,-0.38037109375,1.30419921875,10.0576171875,0.0942434624655,-0.313991184107,0.0316765811964,0
1467938906.67,1467938906.67,-0.166945581311,0.0972665927387,0.198313570509,-0.56298828125,1.27880859375,10.12890625,0.10353632735,-0.139905356095,-0.215329073014,0
1467938906.73,1467938906.73,-0.108235243296,0.158647116169,0.347977392024,-0.814453125,1.2177734375,10.2631835938,0.136126113461,-0.0661939755774,-0.367505210237,0
1467938906.79,1467938906.79,-0.097778765957,0.187508337256,0.40478512521,-1.08837890625,1.16162109375,10.0283203125,0.15544605154,-0.0486845053105,-0.426658417481,0
1467938906.85,1467938906.85,-0.170790800283,0.160118354212,0.300972352941,-0.697265625,1.0615234375,9.60595703125,0.152433533394,-0.128667197852,-0.324962324194,0
1467938906.91,1467938906.91,-0.216916861042,0.115171474555,0.169349499314,-0.20361328125,1.0625,9.564453125,0.130873239404,-0.186602590464,-0.192479387243,0
1467938906.97,1467938906.97,-0.237048698956,0.0561337404703,0.0177280637575,-1.00048828125,1.10009765625,9.7138671875,0.0934668174854,-0.222560194566,-0.0372596372038,0
1467938907.03,1467938907.03,-0.32796582574,0.0105903678253,-0.0884405192063,-1.87890625,0.97021484375,9.515625,0.0756776975124,-0.324512077777,0.0667851904049,0
1467938907.09,1467938907.09,-0.452983354109,-0.0282033160481,-0.172061179684,-1.47998046875,0.89501953125,9.31298828125,0.0667128481839,-0.458451903637,0.144795178197,0
1467938907.15,1467938907.15,-0.377000632043,-0.0380201996147,-0.0767753450256,-0.431640625,0.9208984375,9.84033203125,0.0327459589811,-0.381223493515,0.0553698104189,0
1467938907.21,1467938907.21,-0.258181092819,-0.0416615988528,0.0566387248151,0.22607421875,1.1318359375,10.6669921875,-0.00595533788682,-0.258399066677,-0.0692500321153,0
1467938907.27,1467938907.27,0.195197185408,0.00887852963017,0.298532844415,0.51318359375,1.1015625,10.6508789062,-0.057930923941,0.206437290642,-0.285184645024,0
1467938907.33,1467938907.33,0.631596793263,0.0616755676856,0.516092258055,0.7353515625,1.1591796875,9.9658203125,-0.108075973366,0.650386925253,-0.484134315221,0
1467938907.39,1467938907.39,0.856583440804,0.113513069887,0.538922071093,0.5986328125,1.2314453125,9.7861328125,-0.108272615089,0.875535931109,-0.508695666352,0
1467938907.45,1467938907.45,0.977843412172,0.155752732196,0.549703618008,0.4755859375,1.2958984375,10.46484375,-0.100326314038,0.997086567023,-0.527601865556,0
1467938907.51,1467938907.51,0.846772968178,0.174392044748,0.531202839205,0.4033203125,1.41064453125,10.7465820312,-0.0611619652244,0.867910236253,-0.522115444232,0
1467938907.57,1467938907.57,0.676636110127,0.176639848893,0.544528463333,0.1357421875,1.10546875,10.248046875,-0.0298702198517,0.698945485339,-0.544180381505,0
1467938907.63,1467938907.63,0.456601214158,0.157158706018,0.599853432219,-0.15234375,1.14306640625,10.1772460938,-0.0105248588943,0.478130388448,-0.603562943512,0
1467938907.69,1467938907.69,0.252660264974,0.124258335872,0.589354880132,-0.3173828125,1.10986328125,10.3647460938,0.00164548435595,0.27170382187,-0.593961988538,0
1467938907.75,1467938907.75,0.0571393291488,0.0810373493342,0.530685389143,-0.466796875,1.0830078125,10.1137695312,0.00765381500454,0.0723664862453,-0.534942471634,0
1467938907.81,1467938907.81,-0.0247931615333,0.0425712701489,0.438489453863,-0.4697265625,1.10009765625,9.9140625,-0.00224017771324,-0.0145925113704,-0.441001196445,0
1467938907.87,1467938907.87,-0.0695978281546,0.00547097037856,0.334709099088,-0.09814453125,1.0,9.97509765625,-0.0176330337712,-0.0652802224362,-0.33515897555,0
1467938907.93,1467938907.93,-0.0293638593412,-0.0737260944297,0.295755072491,-0.15087890625,0.64453125,9.8642578125,-0.0983168147536,-0.0413343119751,-0.28704375055,0
1467938907.99,1467938907.99,0.0150973544855,-0.156809254428,0.267204925272,-0.52783203125,0.51708984375,10.125,-0.184703406789,-0.0137284833967,-0.248820667832,0
1467938908.05,1467938908.05,-0.0470622623175,-0.223200269173,0.29938437122,-0.68017578125,1.05078125,10.0087890625,-0.240289618089,-0.0856625194094,-0.276743655088,0
1467938908.11,1467938908.11,-0.134898827783,-0.263148071792,0.336705471417,-0.76513671875,0.826171875,10.109375,-0.266336876495,-0.176557056253,-0.314177418051,0
1467938908.17,1467938908.17,-0.323372586869,-0.203498316825,0.394790315265,-1.25244140625,0.62109375,10.5034179688,-0.180513021111,-0.344854548806,-0.387725646937,0
1467938908.23,1467938908.23,-0.497779781993,-0.138187934292,0.438474532813,-1.7529296875,0.99072265625,10.2900390625,-0.0931135794962,-0.498686388753,-0.449201824859,0
1467938908.29,1467938908.29,-0.651080699915,-0.0604759927831,0.456661365982,-1.5166015625,1.12109375,10.044921875,0.00153014210945,-0.63053133683,-0.488396272127,0
1467938908.34,1467938908.34,-0.77420262168,0.0075911803323,0.446655735624,-1.45166015625,0.970703125,9.908203125,0.081694131532,-0.736793838152,-0.499409231529,0
1467938908.4,1467938908.4,-0.843770999158,0.0578798411406,0.389510472982,-2.09326171875,1.12939453125,10.1870117188,0.138489031178,-0.797443355941,-0.460350807431,0
1467938908.45,1467938908.45,-0.89050409684,0.105231164498,0.338680062054,-2.26708984375,1.16650390625,9.95263671875,0.187492202804,-0.837663579134,-0.426546282346,0
1467938908.51,1467938908.51,-0.902533694052,0.147759044752,0.297776156968,-1.89794921875,1.1552734375,9.70458984375,0.225742407311,-0.845315835896,-0.399439541094,0
1467938908.57,1467938908.57,-0.838320929783,0.17162355502,0.302654036026,-1.64599609375,1.23828125,10.0595703125,0.232881415316,-0.777259528301,-0.406779994023,0
1467938908.62,1467938908.62,-0.671390752713,0.168254722175,0.370988964177,-1.30224609375,1.125,10.6840820312,0.197749188761,-0.605137133995,-0.459795947469,0
